LSOA11CD,LSOA11NM,geometry,Income Score - exponentially transformed,Employment Score - exponentially transformed,Education Score - exponentially transformed,Health Score - exponentially transformed,Crime Score - exponentially transformed,Barriers Score - exponentially transformed,Living Environment Score - exponentially transformed,IMD,IMD_minus_crime,IMD Group
E01003357,Merton 012A,"POLYGON ((-0.1871837090499633 51.415924866575985, -0.1863631807597843 51.41532357079481, -0.186165576005722 51.41533358791582, -0.1858622082100307 51.415531882147825, -0.1856645744660365 51.415299970292274, -0.185666798926136 51.414824620347865, -0.1842926287719676 51.41488589071043, -0.1836637875107086 51.41459500204978, -0.1838028617076816 51.413883882700155, -0.1841083404901981 51.41213155289149, -0.1842772745862862 51.40934183331512, -0.1842435731824446 51.40884955072264, -0.1863365193520295 51.40956547848108, -0.1873249369868465 51.40947462241272, -0.1875614031068121 51.410948821065396, -0.1895577183682274 51.41137534285157, -0.1909472776004809 51.41114500829587, -0.1925781347237604 51.41135901588883, -0.192676902026729 51.41270515587681, -0.1924488589563152 51.41281382143414, -0.1926721054683309 51.413716523110736, -0.1926479357876203 51.415058644437494, -0.1920296504783495 51.41509004222952, -0.1911343922037279 51.41564334535693, -0.190773883172413 51.415657573297445, -0.1899447696581956 51.41569708993627, -0.187859221437696 51.41585010864457, -0.1871837090499633 51.415924866575985))",40.911,27.599,16.846,25.567,13.959,23.401,25.878,27.021639,28.3865954,2
E01004405,Waltham Forest 020B,"POLYGON ((-0.0113245061214128 51.58043916126004, -0.0108689628862028 51.57935749362126, -0.0102561610638171 51.57961217837094, -0.008744096128465 51.57956771713805, -0.0088024402305452 51.57918987705291, -0.0078931468863034 51.57891506213081, -0.0061922168497792 51.579111096199654, -0.0059853139387901 51.578977979504295, -0.0072352198979183 51.578126761521226, -0.0090364033674482 51.57743765110181, -0.0096251373356131 51.57725763456207, -0.0107675441655745 51.5769082929992, -0.0109620266220482 51.57708798809012, -0.0118674847592279 51.57748730650562, -0.0149929370585046 51.57657115272982, -0.0155571844411177 51.57677123089511, -0.0154492603911835 51.577195599459984, -0.0161549232354319 51.577324857759564, -0.0126745259182365 51.578475870818046, -0.0124542766460821 51.578103130401196, -0.0120226432308278 51.578149900024926, -0.0121554781809885 51.57879562270904, -0.012613556869034 51.57908037986086, -0.0130394832288696 51.57907959829331, -0.0130721117780942 51.57911643578763, -0.0126162544770957 51.579466476511, -0.0128548318925132 51.58022687270661, -0.0123215240693477 51.58007517335216, -0.0118598968127462 51.58018039869447, -0.0113245061214128 51.58043916126004))",26.29,23.911,13.911,19.117,33.619,60.423,42.1,28.415211000000006,27.9049401,2
E01001014,Croydon 024A,"POLYGON ((-0.1075782652029351 51.37809488905749, -0.1072140392772682 51.37781830606519, -0.1064115333084806 51.37786283769617, -0.106742461207173 51.378074973781686, -0.1054251733105376 51.37851904415892, -0.1042733121690002 51.378172257855816, -0.1042095881846812 51.377829206048965, -0.1031884939581877 51.37742139580921, -0.1026720935904849 51.37716338662167, -0.1021427266114124 51.377284685600614, -0.101217100664596 51.37546603156868, -0.1004082450919966 51.373746294432685, -0.1017078362295429 51.37354345811618, -0.1029109193494204 51.37335730895543, -0.104058364471936 51.37359394908487, -0.1059108548692577 51.37421322602397, -0.1063140559228813 51.3748014302586, -0.1064291762265599 51.37536311580235, -0.1068045116100548 51.375371582753324, -0.1068776312726883 51.37533298945162, -0.109170612532149 51.37376180379345, -0.1114943831593815 51.37313718660659, -0.1116780313592939 51.37313134296619, -0.1138913141412756 51.373608080803706, -0.1137970995789039 51.372788711118176, -0.1159027305246417 51.37233793022551, -0.1165442414340428 51.372312256542614, -0.1169488480124965 51.373153114880175, -0.1179370073296456 51.37294712512385, -0.1174762882157381 51.37183246630781, -0.1200297332277013 51.37143103648123, -0.1234281834473768 51.37053326527876, -0.1234257115684208 51.37063870133356, -0.1233620122186649 51.37116530198337, -0.124724784656924 51.37288553392315, -0.124776575439366 51.37363992569369, -0.1253333839562375 51.373843241383796, -0.1217584531756886 51.373713069365884, -0.1187816945528308 51.37453259302373, -0.119605668812345 51.37616451077144, -0.1178880268625144 51.37670346215118, -0.1163738726972578 51.37538430150031, -0.1155239808003867 51.37511165243205, -0.1162015830044884 51.37591374771309, -0.1142952602161961 51.37661245285233, -0.1134471186356379 51.37752548089731, -0.1111980810434952 51.37690440183476, -0.1088656662922832 51.377016810322644, -0.1087827705134312 51.37728525412473, -0.1086829933610027 51.37767667070095, -0.1083283548385999 51.37760453381284, -0.1082354276560141 51.3781709062763, -0.1073730670784357 51.378878393321756, -0.1068009170656676 51.37848417941145, -0.1075782652029351 51.37809488905749))",25.239,19.477,18.646,21.275,51.121,65.879,42.561,30.289608,28.1771558,2
E01001834,Hackney 014E,"POLYGON ((-0.0750487178058405 51.5564397327464, -0.0751220683776219 51.55582892296837, -0.075149079838205 51.55553491489575, -0.074639657254394 51.555429346976354, -0.0745103381637962 51.55496296758481, -0.0718965005341103 51.55493618283299, -0.0717172037527336 51.55454267259074, -0.0717735283177659 51.55370235603457, -0.0727050473213387 51.55367918289707, -0.0731697645173917 51.553390332242365, -0.0734898116334842 51.553380705374956, -0.0748622515662958 51.55310050900832, -0.0748986259042427 51.552980021467235, -0.075072437314438 51.552976416690825, -0.0752946644138994 51.5534244193426, -0.075310873629611 51.55387354725209, -0.0751291517480376 51.55435386034309, -0.0771580033900383 51.554486990866124, -0.0770788542992529 51.554824873669084, -0.0792354544410902 51.555102836009304, -0.0791769354392615 51.55567590650111, -0.0791375297377298 51.55593566674317, -0.0791129340874896 51.55609761500683, -0.0781530546121905 51.556010189419176, -0.0778168007447497 51.55649926961623, -0.0764888113402584 51.556477505429136, -0.0750487178058405 51.5564397327464))",34.466,24.935,5.4,28.324,31.767,64.941,41.441,30.765822,30.6889375,2
E01001807,Hackney 003D,"POLYGON ((-0.0764307219169273 51.57426373749095, -0.0767324648592649 51.57383752016667, -0.0776461558190234 51.57387786888443, -0.078567257215465 51.57238053396228, -0.0790966767167741 51.57244056694905, -0.0793635358886768 51.571633892838875, -0.0800064890363985 51.571697668450064, -0.079311429226826 51.57320520714378, -0.081508844234177 51.57327676444311, -0.0811314656066822 51.57282865781904, -0.0817460015427695 51.572649575395936, -0.081226345530953 51.57201280956304, -0.0819748920659128 51.571880933678166, -0.0833610704635509 51.57367701961974, -0.0831340228730808 51.57289356302108, -0.0837434657457323 51.57265423620556, -0.0837861832876098 51.572716298551384, -0.083918566516145 51.57340827423495, -0.0841578525243643 51.574164636766014, -0.0835646708981604 51.57423823001775, -0.0836757709803258 51.57469784303056, -0.0825861153539395 51.574769140687195, -0.0816803922571292 51.57482935302019, -0.0802409699705371 51.57527418684759, -0.0801553047715049 51.57557073356214, -0.0790731921558604 51.575471732381786, -0.0776009666236235 51.575183513411304, -0.0776338610285769 51.57460434209507, -0.0780460490541303 51.57455043956567, -0.0764307219169273 51.57426373749095))",32.978,24.485,13.926,14.651,19.295,70.113,43.032,29.10399,30.1347129,2
E01002506,Hillingdon 027E,"POLYGON ((-0.4153256379908939 51.51015682410335, -0.4146997002322556 51.50991433472621, -0.414469636089904 51.510074577865495, -0.4116816035070672 51.50894922258089, -0.4123391045993267 51.50824095796668, -0.412795556173143 51.50835788352842, -0.4129359838702278 51.50773655949676, -0.4151421145177053 51.5087063093328, -0.4155297510350527 51.50839464230548, -0.4159208640143745 51.508568448055016, -0.4159090326487856 51.50776819634405, -0.4163612826303413 51.50771964834175, -0.4152089389289899 51.50752000501559, -0.413438374708975 51.50661415716646, -0.4141049163457765 51.505998157310906, -0.4144171270344226 51.50551854238279, -0.4134111429041135 51.50474054590471, -0.4119410688559158 51.50191801553453, -0.412464163277282 51.50151214637298, -0.4153245765675756 51.502783518113304, -0.4182764225305332 51.50402961488947, -0.4195360943337514 51.5047144563936, -0.4190829923551565 51.50528405939649, -0.4187371853595526 51.50708286011273, -0.4199144417349556 51.508267011650226, -0.4195426522790644 51.50876294127433, -0.4175694052867052 51.50887505150836, -0.416823030654856 51.50962959748223, -0.4159999777400046 51.50976593135191, -0.4153703867859012 51.51046781307023, -0.4150514859468856 51.51037539877513, -0.4153256379908939 51.51015682410335))",34.709,28.063,23.247,20.585,57.066,57.796,24.278,32.98104,30.538048,2
E01002572,Hounslow 007B,"POLYGON ((-0.2536318450997065 51.48246258530403, -0.2531451018750865 51.48191969267868, -0.2529220997055101 51.48165481677169, -0.2521093334696678 51.4806821067364, -0.2525877255121937 51.480518928947525, -0.2523303099067038 51.48023041944086, -0.2514170379464362 51.48010141372468, -0.2513528232492534 51.47801458977704, -0.2524969832329828 51.475417465162, -0.2543247388746412 51.47314352595259, -0.2572820901290546 51.47182696154869, -0.2605861092399005 51.4713103884264, -0.2646364962344084 51.47161230916115, -0.2665178149568444 51.472197667724956, -0.2691391030896404 51.47355271947836, -0.2644635845712496 51.47652984701337, -0.2601787971544672 51.479982046167976, -0.257782971631744 51.48233702031095, -0.2568130451815078 51.482319377733276, -0.2536318450997065 51.48246258530403))",38.481,32.49,17.421,30.281,21.891,46.495,16.7,30.321243,31.2135043,2
E01004718,Westminster 004A,"POLYGON ((-0.2025379226017758 51.52909805416102, -0.2014793453364587 51.52894109778839, -0.2014049596342823 51.52856379553093, -0.2034397952044654 51.52897665090502, -0.2034876716026497 51.52865477228026, -0.2037483933260174 51.52718530371511, -0.2040603966944459 51.525641622708086, -0.2042257290448736 51.525600657533296, -0.2048985220837538 51.525994167062954, -0.2048236788012955 51.52631404197983, -0.2053380695199084 51.52652529432142, -0.205820998031567 51.526573624185495, -0.2056801919617232 51.527079406992975, -0.2070578109267601 51.52717192488762, -0.207202610046789 51.52671237758473, -0.2075320452704772 51.52676164563136, -0.2071921861029952 51.527981901877254, -0.2074876590300611 51.528205679208725, -0.2055934495356128 51.52801297639603, -0.2055439569254008 51.52822309138453, -0.2049460647269083 51.528155403181, -0.2043625718424612 51.529010131306364, -0.2043845859250753 51.52936887886165, -0.2035710651207158 51.5296794040246, -0.2041345497092299 51.53099086129961, -0.2037078710297698 51.53104633122836, -0.2032813262789034 51.531107161140994, -0.2025476373384568 51.529156680687585, -0.2025379226017758 51.52909805416102))",36.686,33.129,19.949,19.849,28.03,20.477,45.196,29.795484,30.0030163,2
E01003479,Newham 035A,"POLYGON ((0.0562875345968392 51.512231993761745, 0.0572497248330284 51.511430277104175, 0.0562740238255199 51.51104069179134, 0.055855278381414 51.51143860614864, 0.055376650159825 51.51141595260096, 0.0553430626661635 51.51078502568589, 0.0550483305113717 51.51111710400567, 0.0546785638173325 51.51093540074717, 0.0538965791072931 51.509173642903846, 0.0473737061328528 51.509588678687926, 0.0473073517810882 51.51064482000257, 0.0464616055920941 51.511835201479094, 0.0470190719613692 51.512572615748454, 0.0473905147961576 51.51256388363064, 0.0476196576283085 51.51278892804121, 0.048215383370907 51.51284986476468, 0.04932913080888 51.512629483553, 0.0497929377896882 51.513013937900766, 0.049804107164343 51.5126595098042, 0.0505907312659681 51.512592233580754, 0.0506220355046974 51.51229252480903, 0.0515925905840382 51.512241539820806, 0.0516483835178656 51.51267944543352, 0.0507122028157425 51.51290779603024, 0.0506331397416466 51.51324416694587, 0.0507515969881502 51.51381602107657, 0.0517645690480884 51.51396318553913, 0.0515156449074066 51.514419551063675, 0.0514814126481024 51.515013886268434, 0.0529711980623195 51.51480241386354, 0.0558731316788267 51.51459107720239, 0.0567281075844952 51.51453138362756, 0.0567086775847983 51.513355203731024, 0.0564022098985551 51.5130956516339, 0.0564239621120399 51.512757817476775, 0.0562875345968392 51.512231993761745))",26.867,25.033,13.583,7.738,46.51,99.734,20.763,30.087486,28.4265912,2
E01002768,Islington 004A,"POLYGON ((-0.136892224921461 51.560382636377255, -0.1368967480984805 51.56007393458824, -0.1352039060203505 51.56021982310833, -0.1350016165115797 51.55995805704915, -0.1355912149067684 51.559651792245404, -0.1360774483916865 51.559224966387404, -0.1343611616593849 51.55723282956117, -0.1354493970745587 51.55711574502759, -0.1356118988058595 51.55709931726036, -0.1383988423009513 51.55686326520912, -0.1384270306894187 51.556898234462636, -0.1386369605720793 51.55716947704642, -0.1394514500565274 51.558255365185595, -0.1397982099523287 51.558735952145234, -0.1402541714452814 51.55940043783329, -0.1404990428832713 51.55975922356089, -0.140725467161834 51.56020570746077, -0.1400369475775921 51.55974771786525, -0.1377808557363285 51.56024129992078, -0.1373180368029297 51.56043240781228, -0.136892224921461 51.560382636377255))",33.465,30.983,7.451,34.59,30.127,31.816,36.287,29.311725000000003,29.2539152,2
E01000641,Brent 024C,"POLYGON ((-0.2332743015373816 51.55103539314622, -0.2333004296486821 51.55062269598244, -0.2336486947064007 51.55067767619311, -0.2342665731723318 51.5507839499918, -0.2334611072820465 51.54897470402282, -0.2338204618001748 51.54888416566932, -0.2344568596854684 51.54881694919894, -0.2340664709247161 51.548156853344324, -0.2367418844962376 51.54882328275358, -0.2369355058537919 51.54843325372735, -0.2376182358800789 51.548628366753455, -0.2377932016055601 51.54898261359279, -0.2374101279723826 51.54921012091571, -0.2370493610277744 51.54899442357183, -0.2361762668412533 51.54981120527098, -0.2360857680176611 51.55004294441363, -0.2359708159059481 51.55044296732141, -0.2349762489644393 51.550336018202884, -0.235010974052633 51.55061160754442, -0.237358103390072 51.55091032273471, -0.2374376099548329 51.550635209315125, -0.2379884330005834 51.550703974168584, -0.2384645676453315 51.55076612078649, -0.2401427025672275 51.55098570898151, -0.2406539563322232 51.55069476755066, -0.2409457303511466 51.55094725001526, -0.2417003824957555 51.551021687832396, -0.2430090101803404 51.552542382569065, -0.2424635772213688 51.55246099806554, -0.2391130817018528 51.551943295451686, -0.2362070482727034 51.55150762474942, -0.2339656423583781 51.551145823068744, -0.2332743015373816 51.55103539314622))",34.872,27.951,20.955,17.163,38.261,52.072,33.01,30.752004000000003,30.0079461,2
E01000308,Barnet 036D,"POLYGON ((-0.2450767153022719 51.58190554728331, -0.2462579654721451 51.58119942422027, -0.2455820834364364 51.58147517840132, -0.2452031444287206 51.58125495686412, -0.2458009859615894 51.58082137463594, -0.245012955095315 51.58026516351487, -0.2448326608538102 51.57953495443357, -0.2435855835130106 51.57896393593467, -0.2428972189111255 51.57929509621022, -0.2423134396198414 51.57921101679639, -0.2419362636143051 51.578878676837014, -0.2421595552590458 51.5784259590595, -0.2419441696014533 51.578160670011926, -0.241553653179506 51.57800524126418, -0.2412062370557265 51.57765832757363, -0.2403180159054068 51.57775744338403, -0.2405745154081458 51.577199243101575, -0.241167317558611 51.5772570831653, -0.2417127722281106 51.576287946057576, -0.2398549427916026 51.57590266082363, -0.2396765942077028 51.57628857032824, -0.2396102182818821 51.575967448492804, -0.2405231792686481 51.57538078650085, -0.2421134938921446 51.57509112940657, -0.2421876498127441 51.57624232915506, -0.2428313468880952 51.576723651413865, -0.2442907742723194 51.577434898269956, -0.2464752687777439 51.57559936385138, -0.245847941010446 51.574423489022884, -0.2479314684994936 51.57391022039194, -0.2491847868178388 51.57434257148181, -0.2513573582644527 51.573140672469336, -0.2526241779722834 51.574923678064074, -0.2535692309591454 51.57727040066157, -0.2545393201502994 51.57986983715899, -0.2540045470377482 51.57962141957605, -0.2536989195555358 51.580030634352106, -0.2529727868502078 51.58018106796254, -0.2522236918474323 51.57981784830898, -0.2519977409226778 51.580164382063145, -0.2503843414466931 51.580562492260945, -0.2510203820875646 51.580462464658794, -0.2511491508888376 51.58068023451472, -0.2504086251978385 51.58086144327523, -0.250201614475914 51.581308834729704, -0.2501370542717779 51.58160415907838, -0.2478710312528751 51.58139206019663, -0.2470743163784176 51.58160711938025, -0.2468468008862143 51.58272735274695, -0.2462899122243712 51.58289875250181, -0.2450767153022719 51.58190554728331))",36.442,24.112,25.933,7.232,50.641,64.755,32.236,31.831701,29.9284198,2
E01001795,Hackney 011D,"POLYGON ((-0.0469955447019885 51.55566751510697, -0.0478220425513889 51.55460535561984, -0.0471286448682355 51.5542029632849, -0.0475597800421874 51.55382038331674, -0.0486074805085841 51.553796897951045, -0.0491116715133387 51.55335339786095, -0.0489514688945771 51.553067863874915, -0.0471919006796423 51.55321442081723, -0.0470403839959821 51.552947985035765, -0.0489144471138194 51.55276633916144, -0.0498683841523118 51.55262226681433, -0.0522512672452683 51.551968462078, -0.0527286641010233 51.55245843276851, -0.052980195828324 51.55280141087339, -0.0543869963971784 51.55469441754936, -0.053356797963593 51.554756265569615, -0.0534095029661723 51.55434553294105, -0.0528768988446388 51.55420427059771, -0.0507758658584896 51.55463469332574, -0.0503554420965305 51.554918364992794, -0.0491223806553718 51.55464852230171, -0.0487327373684035 51.555279533968246, -0.0475373395316071 51.555933692854865, -0.0469955447019885 51.55566751510697))",25.586,27.203,4.777,24.969,62.471,63.032,41.8,31.452414,28.2954259,2
